Variable Name,Min Date,Max Date,Number of Samples
SAL,23/09/2009 14:22:19,23/09/2009 14:22:19,1.000
WQ_OGM_DON,23/09/2009 14:22:00,23/09/2009 14:22:00,1.000
WQ_DIAG_TOT_TKN,23/09/2009 14:22:00,23/09/2009 14:22:00,1.000
WQ_DIAG_TOT_TN,23/09/2009 14:22:00,23/09/2009 14:22:00,1.000
WQ_DIAG_OXY_OXY_SAT,23/09/2009 14:22:19,23/09/2009 14:22:19,1.000
WQ_OXY_OXY,23/09/2009 14:22:19,23/09/2009 14:22:19,1.000
WQ_DIAG_TOT_TP,23/09/2009 14:22:00,23/09/2009 14:22:00,1.000
WQ_CAR_PH,23/09/2009 14:22:19,23/09/2009 14:22:19,1.000
WQ_PHS_FRP,23/09/2009 14:22:00,23/09/2009 14:22:00,1.000
TEMP,23/09/2009 14:22:19,23/09/2009 14:22:19,1.000
WQ_DIAG_TOT_TSS,23/09/2009 14:22:00,23/09/2009 14:22:00,1.000
